64

0.4	-0.5	0.4	-0.9	0.2	-0.4	-0.4	-0.9	0.9	0.1	-1.0	0.4	-0.5	0.5	0.0	-0.5	-0.1	0.1	0.5	0.8	-0.8	-0.6	-0.4	0.0	-0.1	0.8	-0.2	-0.4	0.4	-0.6	0.5	0.0	0.5	-1.0	-0.5	0.6	1.0	0.8	1.0	-0.4	-0.3	-0.9	0.5	0.2	0.9	0.8	-0.5	-0.2	-0.7	-0.7	-0.3	1.0	-0.2	0.0	1.0	0.3	-0.8	-0.5	1.0	0.3	0.5	-0.7	0.6	0.0	
-0.5	-0.9	0.6	-0.8	-0.6	0.8	0.5	0.4	-0.3	0.4	0.5	-0.3	0.5	0.9	0.7	-0.5	-0.8	-0.5	0.1	-0.8	-0.1	-0.6	-1.0	0.4	-0.7	-0.9	-0.5	-0.2	-0.1	0.5	0.3	0.3	0.3	-0.7	-0.3	-0.8	-0.1	-0.5	0.1	0.8	-0.8	0.9	-0.5	1.0	-1.0	-0.6	-0.6	-0.8	0.5	0.0	0.4	0.3	-0.7	-0.8	0.6	0.7	-0.8	-0.6	-0.4	0.6	0.5	-0.1	-0.8	0.1	
-0.6	1.0	0.5	0.6	0.4	0.5	-0.4	-0.9	-0.1	0.4	-0.5	0.6	1.0	-1.0	0.6	0.5	-0.6	-0.9	0.0	1.0	0.0	-0.4	-0.5	-0.3	-0.2	-0.1	1.0	0.2	-1.0	1.0	0.9	0.1	0.0	-0.6	0.9	-1.0	-0.2	0.8	0.0	0.8	-0.2	-0.5	-0.5	-0.1	1.0	0.5	-0.2	-0.2	-0.7	0.6	-1.0	-0.8	0.5	0.3	0.7	-0.5	0.5	0.3	-0.4	0.6	-0.1	0.0	0.5	-0.5	
0.2	0.0	-0.3	0.7	0.2	-0.2	0.6	-0.3	-0.9	0.0	-0.3	-0.5	-0.9	-0.6	0.9	-0.3	-0.4	-0.2	0.3	0.9	0.8	0.7	0.4	0.2	-0.4	0.1	-0.1	-0.7	0.0	1.0	-0.2	0.4	-0.2	0.5	0.6	-0.6	-0.8	0.6	0.2	0.5	-0.1	-0.4	0.8	0.9	0.1	-0.8	0.7	0.1	-0.5	0.4	-0.2	-0.2	-0.8	0.8	-0.4	-0.1	-0.6	-0.3	-0.5	-0.2	0.1	-0.8	0.8	0.0	
-0.7	0.6	0.4	0.7	-1.0	0.6	-0.2	-0.6	-0.5	-0.6	-0.8	0.5	0.0	0.1	0.9	0.6	-0.2	-0.7	-0.6	-0.5	0.3	0.0	-0.9	0.1	-0.3	1.0	-0.6	0.8	-0.6	-0.1	0.4	1.0	-0.9	-0.1	0.7	0.1	-0.3	-0.8	0.3	0.4	-1.0	0.2	0.8	0.9	0.7	0.1	-0.3	-0.5	-0.8	-0.9	0.2	0.2	1.0	-0.1	0.2	0.9	-0.4	-1.0	-0.7	0.0	0.8	-1.0	-0.4	0.5	
0.7	-0.4	-0.9	-0.2	0.9	-1.0	-0.1	-0.4	0.9	0.0	-0.5	-0.8	-0.1	-0.9	-0.6	1.0	0.0	0.9	-1.0	-0.9	0.3	-0.2	0.7	-0.3	-0.6	0.7	-0.7	0.7	0.1	-0.7	-0.6	0.8	-0.5	-0.3	-0.7	0.6	-1.0	-0.8	0.7	-0.2	0.5	-0.7	0.9	-0.3	0.3	0.0	0.6	-0.9	-0.4	-0.6	1.0	0.5	0.3	0.9	-0.7	-0.1	-0.7	0.1	-0.7	0.8	0.2	-0.5	0.1	0.1	
-0.1	-0.3	0.9	-0.5	0.0	-0.8	-0.4	0.1	-0.3	0.6	0.2	-0.6	0.7	-0.2	0.2	-0.3	-0.5	-0.6	-0.2	-0.9	-0.3	0.4	0.7	0.1	-0.8	-0.2	-0.4	0.7	-0.4	-0.1	-1.0	1.0	0.8	0.8	-0.1	-0.9	0.7	-0.2	-0.6	-0.3	-0.5	0.2	0.0	0.7	0.8	-0.1	0.3	0.4	-0.7	0.6	0.1	-0.6	-0.1	-0.1	0.0	0.7	0.9	0.7	0.5	0.1	0.4	0.1	0.7	-0.2	
-0.4	-0.5	-0.9	0.2	-0.3	-1.0	-0.3	0.6	-0.2	0.6	-0.2	-0.5	0.6	0.2	0.6	-1.0	-0.4	-0.5	0.5	0.8	0.5	0.5	-0.5	-0.8	-0.5	0.2	-0.8	0.5	-0.5	-0.9	-0.1	-0.4	-0.2	-0.4	0.5	-0.5	-0.9	-0.5	-0.5	1.0	-0.8	-0.5	-0.4	1.0	0.6	0.6	0.6	-0.5	-0.8	0.4	0.9	-0.2	-0.1	0.4	-0.4	0.8	0.9	0.3	-0.4	0.4	0.1	-0.1	0.6	-0.3	
-0.4	-0.5	0.2	0.6	0.4	0.0	0.6	-0.5	-0.3	-0.7	0.6	0.0	1.0	0.6	0.5	-0.9	-0.3	0.8	0.1	0.0	-0.7	0.3	0.5	0.0	-1.0	0.9	0.0	-0.3	0.0	-0.5	0.5	0.0	0.4	0.8	-0.7	0.1	-0.5	0.7	0.2	-0.9	-0.2	-0.5	-0.5	0.2	0.6	1.0	-0.6	-0.8	0.3	0.6	-1.0	-0.8	0.9	0.6	0.1	-1.0	-0.5	-0.7	-0.1	0.9	-0.3	0.8	0.5	0.0	
-0.2	-0.9	-0.5	-0.4	1.0	0.3	0.6	0.2	-1.0	0.8	1.0	1.0	-0.9	0.3	0.8	-0.8	-1.0	-0.2	0.4	0.2	-0.7	-0.7	-0.9	0.9	1.0	-0.6	-0.5	-1.0	-0.1	-1.0	0.3	-0.8	-0.7	-0.8	0.6	-0.6	0.6	-0.3	0.8	0.8	0.9	-0.7	-0.1	-0.2	-0.5	-0.2	-0.9	-0.6	-0.7	0.2	0.0	1.0	0.1	-0.5	-0.9	0.4	-0.5	0.5	0.1	-0.3	1.0	-0.5	0.9	-0.7	
0.5	-0.7	0.8	0.1	-0.2	0.4	0.4	-0.2	-0.3	1.0	-0.8	-0.6	-0.6	-0.5	0.1	-1.0	0.4	0.8	0.2	1.0	-0.6	0.2	-0.9	-0.7	0.7	0.8	-0.4	0.8	0.7	-0.7	-1.0	-0.3	0.0	-0.8	-0.5	0.3	0.2	0.1	0.1	-0.7	0.3	-0.1	-0.1	-1.0	-0.1	0.8	1.0	-0.9	-0.1	-0.8	-0.1	-0.6	-0.6	-0.3	-0.6	0.2	0.5	-1.0	-0.2	-0.4	-0.3	-0.1	0.2	0.8	
0.2	-1.0	-0.3	0.3	0.2	0.5	0.8	0.1	0.0	-0.4	-0.9	0.3	-0.8	1.0	-0.1	0.9	-0.4	-1.0	0.0	0.8	-0.6	1.0	-1.0	-0.9	0.7	-0.7	0.9	-0.8	0.2	0.6	0.0	1.0	-1.0	-0.2	-0.4	-0.3	-0.2	0.4	0.5	0.8	-0.8	0.5	1.0	-0.6	0.3	0.4	0.8	0.4	-0.6	-0.3	0.6	1.0	-0.2	0.3	-0.3	0.7	0.2	0.1	0.1	-0.9	0.2	-0.7	1.0	-0.3	
-0.8	0.7	-0.7	0.9	-1.0	1.0	0.1	-0.8	-0.5	-0.3	-0.4	1.0	0.6	1.0	0.1	-1.0	-0.7	-0.2	-0.4	0.2	0.7	-0.9	0.2	1.0	-0.5	-0.1	0.2	-0.2	0.9	0.6	0.5	-0.4	0.9	0.4	-0.5	-0.8	-1.0	-0.1	0.0	-0.3	0.9	-0.1	-0.7	0.8	0.0	0.3	0.0	-0.2	1.0	-0.6	0.4	0.7	0.5	-0.3	0.0	-0.6	-0.6	-0.7	-0.4	0.8	-0.9	0.1	0.8	-0.9	
0.4	0.4	0.3	-0.6	1.0	0.3	-0.9	-0.6	0.9	-1.0	0.1	-0.1	0.5	0.3	-0.4	1.0	-1.0	-1.0	-0.7	0.7	0.5	-0.3	-0.4	0.7	-0.2	0.3	-0.3	0.5	-0.5	1.0	-0.9	0.7	0.9	-0.4	-0.1	-0.6	0.3	-0.2	0.8	-0.8	0.0	-1.0	-1.0	-0.7	-0.4	0.9	-0.6	-0.4	-0.4	0.7	-0.2	0.7	0.7	-0.4	-0.9	0.7	-0.2	0.0	0.5	-0.1	0.2	-0.1	-0.3	1.0	
0.5	-0.8	-0.2	0.2	-0.5	0.1	1.0	-0.4	-0.2	-0.3	0.3	0.3	-0.9	0.0	-0.3	-0.2	0.9	0.8	0.6	0.0	-0.5	0.0	0.0	-0.9	0.8	0.0	0.5	0.7	-0.6	-0.5	-0.1	0.6	0.2	0.1	0.2	0.4	0.0	0.4	0.5	-0.2	-0.2	-0.9	0.2	0.4	-0.1	-1.0	0.9	-0.6	0.7	1.0	0.8	0.4	0.0	0.2	-0.4	-0.9	-0.3	0.4	-1.0	-1.0	0.8	0.8	0.4	0.5	
-0.2	-0.6	-1.0	-0.1	0.1	0.9	0.5	0.9	0.6	-0.1	-0.7	0.2	0.0	-0.5	1.0	0.2	1.0	0.4	-0.4	-0.3	0.6	0.7	-0.8	-0.9	-0.1	-0.3	1.0	-0.8	0.4	-1.0	0.8	0.4	0.9	0.7	0.6	-0.2	-0.4	-0.1	-1.0	0.2	0.3	-0.9	0.2	0.5	0.8	0.0	-0.5	0.0	-0.3	-0.7	0.7	0.2	-1.0	-0.1	-0.5	0.8	0.1	-0.5	0.9	1.0	-0.5	0.3	1.0	-0.6	

-3.0500000000000003	-1.5099999999999998	-2.9200000000000004	7.559999999999999	6.639999999999999	3.6000000000000005	-3.4899999999999998	1.4700000000000002	-3.4999999999999973	3.6399999999999997	2.780000000000001	1.349999999999999	-1.6800000000000002	-0.2100000000000004	0.9400000000000011	5.340000000000001	-2.7200000000000015	2.8000000000000007	2.7600000000000002	6.080000000000002	0.1199999999999995	-4.349999999999999	3.539999999999999	2.7700000000000005	2.729999999999998	4.150000000000001	-4.33	-2.4200000000000004	-0.8799999999999997	1.56	-1.2599999999999998	-1.5799999999999998	0.8099999999999994	-2.59	1.8999999999999992	-0.35999999999999965	3.09	-0.7100000000000004	2.08	2.760000000000001	0.5800000000000001	-2.410000000000001	-3.69	1.0100000000000007	-3.1400000000000015	1.8699999999999992	-1.9300000000000002	0.8600000000000001	0.5000000000000001	2.019999999999999	3.03	3.6000000000000005	2.3400000000000003	1.9299999999999997	-0.7699999999999998	1.5699999999999998	4.5200000000000005	0.8299999999999996	1.7199999999999993	3.4700000000000006	0.9899999999999998	0.45000000000000007	-4.9399999999999995	5.42	

0.1	-0.3	0.7	0.4	1.0	-0.1	0.6	0.7	-0.1	0.8	-0.4	-1.0	-0.4	0.3	0.1	0.6	-0.5	0.2	-0.7	0.2	0.3	0.4	-0.9	-0.3	0.2	0.2	-0.7	-0.7	0.7	0.5	1.0	1.0	-0.7	0.4	-0.2	-0.9	-0.9	0.5	-0.4	0.5	0.9	0.0	0.2	0.8	0.7	1.0	-0.8	-0.8	-0.6	0.1	0.1	-0.4	0.4	-0.4	0.0	-0.5	-0.3	-0.8	0.6	0.4	-0.7	0.3	0.0	0.4	

